id,name,popularity,album.id,album.name,album.total_tracks,track_number,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5XG3sYoRPIK8VnDwFmgHPT,White Queen (As It Began) - Remastered 2011,21,6Cg1pPfnfFXlR1qH2H6NDL,Queen II,11,3,273200,0.244,0.297,9,-12.435,0,0.0358,0.83,3.16e-5,0.133,0.167,152.769,4
4oI5zoIVyyopUx1Rxberuc,Some Day One Day - Remastered 2011,18,6Cg1pPfnfFXlR1qH2H6NDL,Queen II,11,4,262200,0.346,0.574,2,-13.874,1,0.0352,0.259,0.0144,0.079,0.705,115.471,4
05Kj7jfqmuOlX68AMv2RQW,The Loser In The End - Remastered 2011,16,6Cg1pPfnfFXlR1qH2H6NDL,Queen II,11,5,241186,0.381,0.811,2,-8.023,1,0.154,0.034,2.54e-6,0.152,0.682,145.124,4
0UxXocASq2ToyrRGFfjEUx,Ogre Battle - Remastered 2011,19,6Cg1pPfnfFXlR1qH2H6NDL,Queen II,11,6,248453,0.279,0.822,2,-9.657,1,0.0923,0.418,0.00573,0.618,0.266,108.544,4
31BLvCmLsnMHzDlKN6BjVq,The Fairy Feller's Master-Stroke - Remastered 2011,19,6Cg1pPfnfFXlR1qH2H6NDL,Queen II,11,7,160986,0.441,0.899,0,-8.628,1,0.0909,0.252,0.0113,0.121,0.696,159.156,4
0Smf2LIhfokonnV8YEqp6b,Nevermore - Remastered 2011,22,6Cg1pPfnfFXlR1qH2H6NDL,Queen II,11,8,78666,0.366,0.398,5,-11.499,1,0.0367,0.872,1.95e-6,0.13,0.186,118.48,3
3meWD39fJLCiIFKV6TFzSL,The March Of The Black Queen - 2011 Mix,24,6Cg1pPfnfFXlR1qH2H6NDL,Queen II,11,9,392946,0.331,0.692,9,-8.444,0,0.0754,0.0869,1.34e-5,0.639,0.141,112.623,4
06tEeUR27PHIMdZ7LCRh5C,Funny How Love Is - Remastered 2011,17,6Cg1pPfnfFXlR1qH2H6NDL,Queen II,11,10,169760,0.444,0.945,0,-8.384,1,0.0776,0.003,6.79e-5,0.345,0.431,145.497,4
6DlY6kGbhDqMAWvBYHeCJF,Seven Seas Of Rhye - Remastered 2011,23,6Cg1pPfnfFXlR1qH2H6NDL,Queen II,11,11,168973,0.31,0.893,2,-6.102,1,0.107,0.119,0.0176,0.248,0.427,126.343,4
69Yw7H4bRIwfIxL0ZCZy8y,Procession - Remastered 2011,22,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,1,73133,0.324,0.0689,7,-23.454,1,0.0427,0.69,0.0495,0.136,0.384,120.955,3
5GGSjXZeTgX9sKYBtl8K6U,Father To Son - Remastered 2011,33,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,2,373853,0.171,0.646,0,-11.086,1,0.0547,0.212,6.65e-5,0.191,0.224,147.384,4
0Ssh20fuVhmasLRJ97MLnp,White Queen (As It Began) - Remastered 2011,27,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,3,273200,0.244,0.297,9,-12.435,0,0.0358,0.83,3.16e-5,0.133,0.167,152.769,4
2LasW39KJDE4VH9hTVNpE2,Some Day One Day - Remastered 2011,25,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,4,262200,0.346,0.574,2,-13.874,1,0.0352,0.259,0.0144,0.079,0.705,115.471,4
6jXrIu3hWbmJziw34IHIwM,The Loser In The End - Remastered 2011,22,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,5,241186,0.381,0.811,2,-8.023,1,0.154,0.034,2.54e-6,0.152,0.682,145.124,4
5dHmGuUeRgp5f93G69tox5,Ogre Battle - Remastered 2011,28,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,6,248453,0.279,0.822,2,-9.657,1,0.0923,0.418,0.00573,0.618,0.266,108.544,4
2KPj0oB7cUuHQ3FuardOII,The Fairy Feller's Master-Stroke - Remastered 2011,27,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,7,160986,0.441,0.899,0,-8.628,1,0.0909,0.252,0.0113,0.121,0.696,159.156,4
34CcBjL9WqEAtnl2i6Hbxa,Nevermore - Remastered 2011,29,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,8,78666,0.366,0.398,5,-11.499,1,0.0367,0.872,1.95e-6,0.13,0.186,118.48,3
1x9ak6LGIazLhfuaSIEkhG,The March Of The Black Queen - 2011 Mix,30,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,9,392946,0.331,0.692,9,-8.444,0,0.0754,0.0869,1.34e-5,0.639,0.141,112.623,4
4CITL18Tos0PscW1amCK4j,Funny How Love Is - Remastered 2011,23,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,10,169760,0.444,0.945,0,-8.384,1,0.0776,0.003,6.79e-5,0.345,0.431,145.497,4
1e9Tt3nKBwRbuaU79kN3dn,Seven Seas Of Rhye - Remastered 2011,53,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,11,168973,0.31,0.893,2,-6.102,1,0.107,0.119,0.0176,0.248,0.427,126.343,4
0uHqoDT7J2TYBsJx6m4Tvi,"See What A Fool I've Been - Live BBC Session, London / July 1973 / 2011 Remix",20,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,1,262200,0.197,0.661,9,-8.954,1,0.0644,0.002,0.00466,0.235,0.399,172.274,3
3MIueGYoNiyBNfi5ukDgAK,"White Queen (As It Began) - Live At Hammersmith Odeon, London / December 1975",17,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,2,332893,0.229,0.737,9,-7.701,0,0.0495,0.315,1.19e-4,0.974,0.355,146.712,4
34WAOFWdJ83a3YYrDAZTjm,Seven Seas Of Rhye - Instrumental Mix 2011,16,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,3,189173,0.429,0.878,2,-8.299,1,0.0508,0.17,0.862,0.248,0.525,128.873,4
2AFIPUlApcUwGEgOSDwoBz,"Nevermore - Live BBC Session, London / April 1974",16,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,4,87893,0.417,0.309,5,-11.083,1,0.0331,0.939,3.3e-5,0.1,0.545,122.986,4
4G4Sf18XkFvNTV5vAxiQyd,See What A Fool I’ve Been - B-Side Version / Remastered 2011,16,2RKEso6nin3nhRyAd36Omv,Queen II (Deluxe Remastered Version),16,5,271693,0.184,0.724,4,-8.761,1,0.0627,0.198,3.96e-4,0.121,0.459,169.166,3
2LXtUMKbPovDXLmz8ynr5M,Keep Yourself Alive,34,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,1,226333,0.435,0.65,2,-11.801,1,0.0719,0.138,2.12e-4,0.123,0.625,133.905,4
3mHabZBfdJCmWXdK3J5hc3,Doing All Right,30,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,2,249706,0.365,0.254,9,-13.958,1,0.0355,0.729,6.56e-5,0.0777,0.18,72.793,4
4Lu3fnVhG36OazyrlnKmJF,Great King Rat,26,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,3,341826,0.391,0.786,0,-12.604,1,0.0982,0.0251,0.00297,0.118,0.424,135.147,4
6cEOklelSLDtKR1AvVDJKo,My Fairy King,25,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,4,247666,0.341,0.394,2,-13.87,0,0.0321,0.615,0.00136,0.108,0.282,102.047,4
5RnE0kk5RMN6nju1YX2v5w,Liar,27,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,5,385760,0.221,0.627,2,-12.034,1,0.0993,0.0059,0.175,0.219,0.319,74.564,4
1qWMq630VJQBmcBUWORUyY,The Night Comes Down,24,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,6,263560,0.401,0.425,4,-16.894,0,0.0697,0.64,6.29e-4,0.298,0.652,144.902,4
1AQ1Rxuxv9hdeJmEfSyvJf,Modern Times Rock 'n' Roll,23,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,7,108373,0.48,0.838,4,-12.855,0,0.0505,0.0343,6.7e-5,0.806,0.561,115.603,4
0PPExiBBXrtzWjsT3BLofh,Son & Daughter,24,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,8,200000,0.345,0.61,4,-11.448,1,0.043,0.162,0.0213,0.275,0.77,144.794,4
5IoJKsCpq6qvIRawNxn9o2,Jesus,22,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,9,224506,0.356,0.586,9,-11.849,1,0.131,0.204,0,0.219,0.626,114.956,4
3eKJ3yV7iAsb6PTvsniPF3,Seven Seas Of Rhye,23,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,10,70466,0.24,0.353,2,-16.833,1,0.0317,0.756,0.929,0.215,0.17,64.4,4
5IttUnFckIypOg22wpOgFo,Mad The Swine,22,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,11,199933,0.608,0.668,1,-12.294,1,0.106,0.135,0,0.0768,0.657,138.291,4
0Hzm1gorQNp7Uo6b71O0gB,Keep Yourself Alive - Re-Take,24,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,12,243133,0.494,0.751,0,-10.216,1,0.141,0.229,4.7e-4,0.0652,0.484,135.209,4
0qFpwmMXHBtQEq2ypSldAL,Liar - 1991 Bonus Remix,16,4Rt2K7fDnKnZFZiPu23M0S,Queen,13,13,386666,0.259,0.883,2,-9.334,1,0.0985,0.0306,0.00344,0.121,0.193,147.464,4
4NijroPKrjPAqSEroB07rk,Keep Yourself Alive - 2011 Mix,29,5SSpz2RyyEhLt5FDymT4Ph,Queen,10,1,226720,0.419,0.721,2,-9.498,1,0.0792,0.25,4.17e-5,0.104,0.593,134.204,4
3js9UOPVsguIDI2WyycfRJ,Doing Alright - Remastered 2011,31,5SSpz2RyyEhLt5FDymT4Ph,Queen,10,2,249213,0.341,0.293,9,-12.408,1,0.0356,0.756,2.31e-5,0.0833,0.178,93.294,4
4IdURdcFrOeTgthMKwLXWb,Great King Rat - Remastered 2011,22,5SSpz2RyyEhLt5FDymT4Ph,Queen,10,3,343013,0.35,0.851,4,-12.363,0,0.208,0.0404,6.19e-4,0.115,0.428,135.276,4
27zHcqNyb9dU3OrcT4WyOg,My Fairy King - Remastered 2011,25,5SSpz2RyyEhLt5FDymT4Ph,Queen,10,4,248160,0.314,0.536,5,-10.059,1,0.0322,0.35,0.0085,0.127,0.276,99.812,4
6sdkfXqsHTs0CKJmQAdCdo,Liar - Remastered 2011,20,5SSpz2RyyEhLt5FDymT4Ph,Queen,10,5,383920,0.261,0.787,2,-7.227,1,0.212,0.00279,0.0626,0.178,0.267,149.084,4
1uF7aiINkPvBYPhsJZXAEH,The Night Comes Down - Remastered 2011,21,5SSpz2RyyEhLt5FDymT4Ph,Queen,10,6,263026,0.402,0.569,7,-12.319,1,0.059,0.683,0.0022,0.423,0.67,143.466,4
0Fn0BrSgxS6VWfNd0K2naR,Modern Times Rock 'N Roll - Remastered 2011,19,5SSpz2RyyEhLt5FDymT4Ph,Queen,10,7,108173,0.47,0.934,4,-9.208,0,0.0673,0.0635,5.7e-5,0.862,0.513,115.763,4
6YL0T4a6BXETMcvLwlnXVw,Son And Daughter - Remastered 2011,20,5SSpz2RyyEhLt5FDymT4Ph,Queen,10,8,199546,0.328,0.716,4,-7.769,1,0.0432,0.139,0.023,0.354,0.744,144.869,4
2X6DLDwN51zFlxTDfjflgP,Jesus - Remastered 2011,18,5SSpz2RyyEhLt5FDymT4Ph,Queen,10,9,224173,0.356,0.74,11,-7.077,0,0.163,0.153,1.04e-6,0.165,0.531,114.756,4
4Li1idfAVU508gpVQPQnaS,Seven Seas Of Rhye - Remastered 2011,16,5SSpz2RyyEhLt5FDymT4Ph,Queen,10,10,76586,0.303,0.485,2,-13.346,1,0.0421,0.726,0.953,0.207,0.0451,107.148,4
1m7WXN6V99NabqaKvPzSXV,Keep Yourself Alive - 2011 Mix,39,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,1,226720,0.419,0.721,2,-9.498,1,0.0792,0.25,4.17e-5,0.104,0.593,134.204,4
2V0yBHMWB8GoMm80AXH4ot,Doing Alright - Remastered 2011,27,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,2,249213,0.341,0.293,9,-12.408,1,0.0356,0.756,2.31e-5,0.0833,0.178,93.294,4
57uAYnfX1UHDWn5tD1xbFf,Great King Rat - Remastered 2011,24,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,3,343013,0.35,0.851,4,-12.363,0,0.208,0.0404,6.19e-4,0.115,0.428,135.276,4
3el6VEytmQFhAsyjjrW8gU,My Fairy King - Remastered 2011,23,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,4,248160,0.314,0.536,5,-10.059,1,0.0322,0.35,0.0085,0.127,0.276,99.812,4
5o6VEJfhYj9Ubp73tmwl6t,Liar - Remastered 2011,44,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,5,383920,0.261,0.787,2,-7.227,1,0.212,0.00279,0.0626,0.178,0.267,149.084,4
24GGy0FG3rGF5GFzQcciyK,The Night Comes Down - Remastered 2011,22,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,6,263026,0.402,0.569,7,-12.319,1,0.059,0.683,0.0022,0.423,0.67,143.466,4
7FlNiJms6DshM6rtsyVjpy,Modern Times Rock 'N Roll - Remastered 2011,20,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,7,108173,0.47,0.934,4,-9.208,0,0.0673,0.0635,5.7e-5,0.862,0.513,115.763,4
7sIrlEH2DPYlKnnHYVRcCg,Son And Daughter - Remastered 2011,23,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,8,199546,0.328,0.716,4,-7.769,1,0.0432,0.139,0.023,0.354,0.744,144.869,4
1BYj5HAhoqErf0g67l8QKP,Jesus - Remastered 2011,19,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,9,224173,0.356,0.74,11,-7.077,0,0.163,0.153,1.04e-6,0.165,0.531,114.756,4
3x6Nn1pAbjTQqbIIlGLJOh,Seven Seas Of Rhye - Remastered 2011,23,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,10,76586,0.303,0.485,2,-13.346,1,0.0421,0.726,0.953,0.207,0.0451,107.148,4
5CeN2P3BlEUuk7fTekEFQ0,Keep Yourself Alive - De Lane Lea Demo / December 1971,17,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,1,230173,0.451,0.886,9,-9.07,1,0.175,0.324,2.21e-5,0.42,0.365,133.904,4
4bNWjViIQ0NSYsBvl1XFDl,The Night Comes Down - De Lane Lea Demo / December 1971,15,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,2,262560,0.371,0.553,4,-10.476,0,0.0526,0.725,4.26e-5,0.37,0.627,143.258,4
3tuMAZVe5nUxpi8nY4VnvF,Great King Rat - De Lane Lea Demo / December 1971,15,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,3,367680,0.336,0.889,4,-8.596,0,0.104,0.193,1.44e-4,0.131,0.485,131.469,4
7JVUPP17wKplLsE2pawzoG,Jesus - De Lane Lea Demo / December 1971,14,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,4,304733,0.23,0.719,9,-7.954,1,0.0543,0.588,9.44e-5,0.25,0.489,201.847,3
4mVqAT6P0mKZRs6KIbpE5x,Liar - De Lane Lea Demo / December 1971,14,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,5,472226,0.264,0.886,2,-9.085,1,0.077,0.0709,0.0215,0.596,0.414,143.496,4
2Oxvtwwl6PWC19Z4vtfJLx,Mad The Swine - June 1972,18,64axF9Amc2ExcZbFs8btdv,Queen (Deluxe Remastered Version),16,6,202653,0.61,0.734,1,-9.069,1,0.128,0.359,0,0.123,0.677,138.555,4
5KvOmjiGxUcpkJvKCzHufN,My Fairy King,24,4Vqx3bD3CeW0LqQMiTz8lQ,At The BBC,8,1,246440,0.352,0.529,2,-9.972,0,0.0368,0.503,6.96e-5,0.166,0.267,101.235,4
6WKoOXecrcYW8RmerNCxFB,Keep Yourself Alive,52,4Vqx3bD3CeW0LqQMiTz8lQ,At The BBC,8,2,228333,0.504,0.729,9,-8.049,1,0.0544,0.234,0,0.0705,0.453,134.953,4
05GhiSRMv34B1N6BsixbmL,Doing All Right,35,4Vqx3bD3CeW0LqQMiTz8lQ,At The BBC,8,3,250933,0.316,0.32,9,-13.045,1,0.0387,0.408,6.72e-5,0.0925,0.294,74.163,3
3qoA5l45BSTkLSalIxxuMt,Liar (At The BBC),18,4Vqx3bD3CeW0LqQMiTz8lQ,At The BBC,8,4,388066,0.302,0.65,2,-8.819,1,0.0801,0.0322,1.27e-4,0.361,0.377,146.834,4
2VRvFVt4e9ZjYuHMRcfMhx,Ogre Battle,17,4Vqx3bD3CeW0LqQMiTz8lQ,At The BBC,8,5,237200,0.327,0.811,2,-6.342,1,0.0765,0.228,0.00161,0.252,0.434,102.893,4
1ptDoVVfN83sHE6lengiGd,Great King Rat,17,4Vqx3bD3CeW0LqQMiTz8lQ,At The BBC,8,6,356026,0.385,0.761,4,-8.168,0,0.0694,0.126,3.53e-5,0.284,0.355,131.519,4
2j2FcC0G6rtKKubHmWmYKB,Modern Times Rock 'N' Roll,16,4Vqx3bD3CeW0LqQMiTz8lQ,At The BBC,8,7,120000,0.399,0.821,7,-8.112,1,0.0822,0.0683,0,0.178,0.487,114.086,4
4qJO2JV4HcP1Ud3zttu5DZ,Son And Daughter,17,4Vqx3bD3CeW0LqQMiTz8lQ,At The BBC,8,8,428573,0.362,0.808,9,-8.639,1,0.0711,0.0648,0.00598,0.14,0.476,140.094,4
